country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Ireland,IE,2021-W48,national,IE,Ireland,33449,229842,5060004,4542.328425036818,14.553040784538943,TESSy COVID-19
Ireland,IE,2021-W49,national,IE,Ireland,31918,216911,5060004,4286.775267,14.714790858923706,TESSy COVID-19
Ireland,IE,2021-W50,national,IE,Ireland,34120,226813,5060004,4482.466812,15.043229444520376,TESSy COVID-19
Ireland,IE,2021-W51,national,IE,Ireland,39470,236578,5060004,4675.450849445969,16.683715307425036,TESSy COVID-19
Ireland,IE,2021-W52,national,IE,Ireland,81003,272042,5060004,5376.319860616711,29.77591695399975,TESSy COVID-19
Ireland,IE,2022-W01,national,IE,Ireland,95449,309004,5060004,6106.793591467516,30.88924415217926,TESSy COVID-19
Ireland,IE,2022-W02,national,IE,Ireland,91454,243711,5060004,4816.419117455243,37.52559383860392,TESSy COVID-19
Ireland,IE,2022-W03,national,IE,Ireland,102357,135847,5060004,2684.7211978488554,75.34726567388311,TESSy COVID-19
Ireland,IE,2022-W04,national,IE,Ireland,121340,118130,5060004,2334.5831347168896,NA,TESSy COVID-19
Ireland,IE,2022-W05,national,IE,Ireland,38909,124845,5060004,2467.290539691273,31.165845648604268,TESSy COVID-19
Ireland,IE,2022-W06,national,IE,Ireland,34986,117468,5060004,2321.5001411066078,29.783430381039942,TESSy COVID-19
Ireland,IE,2022-W07,national,IE,Ireland,30858,112895,5060004,2231.1247184784834,27.333362859294034,TESSy COVID-19
Ireland,IE,2022-W08,national,IE,Ireland,23697,87398,5060004,1727.2318361803666,27.11389276642486,TESSy COVID-19
Ireland,IE,2022-W09,national,IE,Ireland,22184,76984,5060004,1521.421722196267,28.816377429076173,TESSy COVID-19
Ireland,IE,2022-W10,national,IE,Ireland,31275,93573,5060004,1849.2673128321637,33.42310281812061,TESSy COVID-19
Ireland,IE,2022-W11,national,IE,Ireland,36401,90443,5060004,1787.4096542216173,40.247448669327646,TESSy COVID-19
Ireland,IE,2022-W12,national,IE,Ireland,52882,122952,5060004,2429.8795020715397,43.01028043464116,TESSy COVID-19
Ireland,IE,2022-W13,national,IE,Ireland,31454,92242,5060004,1822.9629858000112,34.099434097265885,TESSy COVID-19
Ireland,IE,2022-W14,national,IE,Ireland,18651,70408,5060004,1391.4613506234382,26.489887512782637,TESSy COVID-19
Ireland,IE,2022-W15,national,IE,Ireland,11700,54165,5060004,1070.4536992460876,21.60066463583495,TESSy COVID-19
Ireland,IE,2022-W16,national,IE,Ireland,8040,46422,5060004,917.4301047983362,17.319374434535348,TESSy COVID-19
Ireland,IE,2022-W17,national,IE,Ireland,6050,41510,5060004,820.3550827232548,14.57480125271019,TESSy COVID-19
Ireland,IE,2022-W18,national,IE,Ireland,5587,42494,5060004,839.8017076666342,13.147738504259426,TESSy COVID-19
Ireland,IE,2022-W19,national,IE,Ireland,4428,39446,5060004,779.5646011347027,11.225472798255844,TESSy COVID-19
Ireland,IE,2022-W20,national,IE,Ireland,4066,37287,5060004,736.8966506745844,10.904604822055944,TESSy COVID-19
Ireland,IE,2022-W21,national,IE,Ireland,3896,34332,5060004,678.4974873537649,11.348013515087965,TESSy COVID-19
Ireland,IE,2022-W22,national,IE,Ireland,5159,32123,5060004,634.8413953822961,16.06014382218348,TESSy COVID-19
Ireland,IE,2022-W23,national,IE,Ireland,6839,33134,5060004,654.8216167,20.64042977002475,TESSy COVID-19
Ireland,IE,2022-W24,national,IE,Ireland,10518,38006,5060004,751.1061256078059,27.67457769825817,TESSy COVID-19
Ireland,IE,2022-W25,national,IE,Ireland,12770,39823,5060004,787.0151881302861,32.06689601486578,TESSy COVID-19
Ireland,IE,2022-W26,national,IE,Ireland,14373,41613,5060004,822.3906542366369,34.53968711700671,TESSy COVID-19
Ireland,IE,2022-W27,national,IE,Ireland,14174,42541,5060004,840.7305606873038,33.31844573470299,TESSy COVID-19
Ireland,IE,2022-W28,national,IE,Ireland,11915,36005,5060004,711.5607023235555,33.09262602416331,TESSy COVID-19
Ireland,IE,2022-W29,national,IE,Ireland,5743,28282,5060004,558.9323644803443,20.306201824482002,TESSy COVID-19
Ireland,IE,2022-W30,national,IE,Ireland,4233,25290,5060004,499.80197644112536,16.737841043890867,TESSy COVID-19
Ireland,IE,2022-W31,national,IE,Ireland,2853,21285,5060004,420.6518413819436,13.403805496828753,TESSy COVID-19
Ireland,IE,2022-W32,national,IE,Ireland,2902,21124,5060004,417.4700257153947,13.737928422647226,TESSy COVID-19
Ireland,IE,2022-W33,national,IE,Ireland,1892,19591,5060004,387.1736069773858,9.657495789,TESSy COVID-19
Ireland,IE,2022-W34,national,IE,Ireland,1836,19006,5060004,375.61235129458396,9.660107335,TESSy COVID-19
Ireland,IE,2022-W35,national,IE,Ireland,1951,17655,5060004,348.91276765789115,11.050693854432172,TESSy COVID-19
Ireland,IE,2022-W36,national,IE,Ireland,1650,17300,5060004,341.8969629,9.537572254,TESSy COVID-19
Ireland,IE,2022-W37,national,IE,Ireland,1560,17230,5060004,340.51356481141124,9.053975623911782,TESSy COVID-19
Ireland,IE,2022-W38,national,IE,Ireland,1885,17493,5060004,345.71118916111527,10.775738866975361,TESSy COVID-19
Ireland,IE,2022-W39,national,IE,Ireland,2160,16565,5060004,327.37128271044844,13.0395412,TESSy COVID-19
Ireland,IE,2022-W40,national,IE,Ireland,2100,17209,5060004,340.0985454,12.202917078272996,TESSy COVID-19
Ireland,IE,2022-W41,national,IE,Ireland,2199,16318,5060004,322.48986364437656,13.475916166196837,TESSy COVID-19
Ireland,IE,2022-W42,national,IE,Ireland,2252,16445,5060004,324.9997431,13.69413195500152,TESSy COVID-19
Ireland,IE,2022-W43,national,IE,Ireland,1715,15929,5060004,314.8021227,10.766526461171448,TESSy COVID-19
Ireland,IE,2022-W44,national,IE,Ireland,1601,14811,5060004,292.70727849226995,10.809533454864628,TESSy COVID-19
Ireland,IE,2022-W45,national,IE,Ireland,1713,15384,5060004,304.03138021234764,11.134945397815912,TESSy COVID-19
Ireland,IE,2022-W46,national,IE,Ireland,1477,14533,5060004,287.21321168916074,10.16307713479667,TESSy COVID-19
Ireland,IE,2022-W47,national,IE,Ireland,1770,14760,5060004,291.6993741506924,11.991869918699187,TESSy COVID-19
Ireland,IE,2022-W48,national,IE,Ireland,1688,15039,5060004,297.2132037840286,11.22415054192433,TESSy COVID-19
Ireland,IE,2022-W49,national,IE,Ireland,2342,15957,5060004,315.35548193242533,14.676944287773392,TESSy COVID-19
Ireland,IE,2022-W50,national,IE,Ireland,2915,17957,5060004,354.8811423864487,16.23322381244083,TESSy COVID-19
Ireland,IE,2022-W51,national,IE,Ireland,3827,19311,5060004,381.6400145138225,19.81772047019833,TESSy COVID-19
Ireland,IE,2022-W52,national,IE,Ireland,2802,17423,5060004,344.32779104522444,16.082190208345292,TESSy COVID-19
Ireland,IE,2023-W01,national,IE,Ireland,3528,18342,5060004,362.4898320238482,19.234543670264966,TESSy COVID-19
Ireland,IE,2023-W02,national,IE,Ireland,1692,14754,5060004,291.5807971693303,11.468076453843025,TESSy COVID-19
Ireland,IE,2023-W03,national,IE,Ireland,1001,12102,5060004,239.16977140729534,8.271360105767641,TESSy COVID-19
Ireland,IE,2023-W04,national,IE,Ireland,830,11734,5060004,231.89704988375505,7.073461735128686,TESSy COVID-19
Ireland,IE,2023-W05,national,IE,Ireland,750,11057,5060004,218.51761382006814,6.7830333725241925,TESSy COVID-19
Ireland,IE,2023-W06,national,IE,Ireland,712,10967,5060004,216.73895909963707,6.492203884380414,TESSy COVID-19
Ireland,IE,2023-W07,national,IE,Ireland,764,10344,5060004,204.4267158682088,7.385924207269915,TESSy COVID-19
Ireland,IE,2023-W08,national,IE,Ireland,657,9670,5060004,191.10656829520292,6.794208893485005,TESSy COVID-19
Ireland,IE,2023-W09,national,IE,Ireland,539,8975,5060004,177.37140128742982,6.005571030640668,TESSy COVID-19
Ireland,IE,2023-W10,national,IE,Ireland,845,9291,5060004,183.6164556391655,9.094822946937898,TESSy COVID-19
Ireland,IE,2023-W11,national,IE,Ireland,758,8945,5060004,176.77851638061946,8.474007825600895,TESSy COVID-19
Ireland,IE,2023-W12,national,IE,Ireland,1295,10064,5060004,198.89312340464554,12.867647058823529,TESSy COVID-19
Ireland,IE,2023-W13,national,IE,Ireland,1135,9257,5060004,182.94451941144712,12.26099168,TESSy COVID-19
Ireland,IE,2023-W14,national,IE,Ireland,675,7683,5060004,151.83782463413073,8.785630613,TESSy COVID-19
Ireland,IE,2023-W15,national,IE,Ireland,601,6883,5060004,136.02756045252139,8.731657707395032,TESSy COVID-19
Ireland,IE,2023-W16,national,IE,Ireland,601,6073,5060004,120.01966796864193,9.896262143915692,TESSy COVID-19
Ireland,IE,2023-W17,national,IE,Ireland,481,5556,5060004,109.80228474127688,8.657307415406768,TESSy COVID-19
Ireland,IE,2023-W18,national,IE,Ireland,490,5117,5060004,101.12640227161876,9.575923392612859,TESSy COVID-19
Ireland,IE,2023-W19,national,IE,Ireland,463,5201,5060004,102.78648001068774,8.902134204960584,TESSy COVID-19
Ireland,IE,2023-W20,national,IE,Ireland,440,5142,5060004,101.62047302729405,8.556981719175418,TESSy COVID-19
Ireland,IE,2023-W21,national,IE,Ireland,516,4966,5060004,98.14221490733999,10.390656463954894,TESSy COVID-19
Ireland,IE,2023-W22,national,IE,Ireland,398,4458,5060004,88.10269715201807,8.927770300583221,TESSy COVID-19
Ireland,IE,2023-W23,national,IE,Ireland,327,4015,5060004,79.34776336145188,8.144458281444583,TESSy COVID-19
Ireland,IE,2023-W24,national,IE,Ireland,273,4127,5060004,81.56120035,6.614974557790163,TESSy COVID-19
Ireland,IE,2023-W25,national,IE,Ireland,213,3771,5060004,74.52563278606104,5.648369132856006,TESSy COVID-19
Ireland,IE,2023-W26,national,IE,Ireland,143,3179,5060004,62.826037291670126,4.498269896193771,TESSy COVID-19
Ireland,IE,2023-W27,national,IE,Ireland,183,3079,5060004,60.84975426896896,5.943488145501786,TESSy COVID-19
Ireland,IE,2023-W28,national,IE,Ireland,226,2953,5060004,58.359637660365486,7.6532339993227225,TESSy COVID-19
Ireland,IE,2023-W29,national,IE,Ireland,276,3035,5060004,59.98018973898044,9.093904448105437,TESSy COVID-19
Ireland,IE,2023-W30,national,IE,Ireland,420,3575,5060004,70.65211806156675,11.748251748251748,TESSy COVID-19
Ireland,IE,2023-W31,national,IE,Ireland,649,4090,5060004,80.82997562847777,15.86797066,TESSy COVID-19
Ireland,IE,2023-W32,national,IE,Ireland,737,4373,5060004,86.42285658272206,16.853418705694033,TESSy COVID-19
Ireland,IE,2023-W33,national,IE,Ireland,953,4680,5060004,92.49004546241466,20.363247863247864,TESSy COVID-19
Ireland,IE,2023-W34,national,IE,Ireland,820,4634,5060004,91.58095527197212,17.695295640914978,TESSy COVID-19
Ireland,IE,2023-W35,national,IE,Ireland,712,4539,5060004,89.7034864,15.686274509803921,TESSy COVID-19
Ireland,IE,2023-W36,national,IE,Ireland,826,4658,5060004,92.0552632,17.73293258909403,TESSy COVID-19
Ireland,IE,2023-W37,national,IE,Ireland,683,4301,5060004,84.99993280637723,15.880027900488258,TESSy COVID-19
Ireland,IE,2023-W38,national,IE,Ireland,638,4706,5060004,93.00387904831696,13.557161070973226,TESSy COVID-19
Ireland,IE,2023-W39,national,IE,Ireland,698,4941,5060004,97.64814415,14.12669500101194,TESSy COVID-19
Ireland,IE,2023-W40,national,IE,Ireland,709,4768,5060004,94.22917452239169,14.86996644295302,TESSy COVID-19
Ireland,IE,2023-W41,national,IE,Ireland,631,4696,5060004,92.80625074604684,13.436967632027256,TESSy COVID-19
Ireland,IE,2023-W42,national,IE,Ireland,544,4323,5060004,85.43471507137149,12.583853805227852,TESSy COVID-19
Ireland,IE,2023-W43,national,IE,Ireland,512,4602,5060004,90.94854470470774,11.125597566275532,TESSy COVID-19
Ireland,IE,2023-W44,national,IE,Ireland,413,4736,5060004,93.59676395512732,8.720439189,TESSy COVID-19
Ireland,IE,2023-W45,national,IE,Ireland,531,4986,5060004,98.53747151188023,10.649819494584838,TESSy COVID-19
Ireland,IE,2023-W46,national,IE,Ireland,484,5159,5060004,101.95644114115325,9.381663113006397,TESSy COVID-19
Ireland,IE,2023-W47,national,IE,Ireland,424,5305,5060004,104.84181435429696,7.9924599434495756,TESSy COVID-19
Italy,IT,2020-W01,national,IT,Italy,NA,NA,59030133,NA,NA,NA
Italy,IT,2020-W02,national,IT,Italy,NA,NA,59030133,NA,NA,NA
Italy,IT,2020-W03,national,IT,Italy,NA,NA,59030133,NA,NA,NA
Italy,IT,2020-W04,national,IT,Italy,NA,NA,59030133,NA,NA,NA
Italy,IT,2020-W05,national,IT,Italy,2,NA,59030133,NA,NA,NA
Italy,IT,2020-W06,national,IT,Italy,1,NA,59030133,NA,NA,NA
Italy,IT,2020-W07,national,IT,Italy,NA,NA,59030133,NA,NA,NA
Italy,IT,2020-W08,national,IT,Italy,174,NA,59030133,NA,NA,NA
Italy,IT,2020-W09,national,IT,Italy,1979,20457,59030133,34.655181955968146,9.673950237,TESSy COVID-19
Italy,IT,2020-W10,national,IT,Italy,8346,29132,59030133,49.35106617496525,28.648908416861183,TESSy COVID-19
Italy,IT,2020-W11,national,IT,Italy,21112,74304,59030133,125.87469521710209,28.41300603,TESSy COVID-19
Italy,IT,2020-W12,national,IT,Italy,36663,131459,59030133,222.69812605707665,27.88930389,TESSy COVID-19
Italy,IT,2020-W13,national,IT,Italy,36902,198678,59030133,336.5704766411419,18.573772637131437,TESSy COVID-19
Italy,IT,2020-W14,national,IT,Italy,31016,237431,59030133,402.21999838624794,13.063163613849918,TESSy COVID-19
Italy,IT,2020-W15,national,IT,Italy,28221,318732,59030133,539.9479618316293,8.854147057716201,TESSy COVID-19
Italy,IT,2020-W16,national,IT,Italy,20729,346348,59030133,586.7308481246349,5.985020846,TESSy COVID-19
Italy,IT,2020-W17,national,IT,Italy,16931,401118,59030133,679.5139695856691,4.220952437935969,TESSy COVID-19
Italy,IT,2020-W18,national,IT,Italy,11431,396113,59030133,671.0352490650835,2.8857926904696387,TESSy COVID-19
Italy,IT,2020-W19,national,IT,Italy,8271,412140,59030133,698.1857892815522,2.0068423351288396,TESSy COVID-19
Italy,IT,2020-W20,national,IT,Italy,5276,439048,59030133,743.7692881362811,1.201690931287695,TESSy COVID-19
Italy,IT,2020-W21,national,IT,Italy,3863,442052,59030133,748.8582144986866,0.8738790911476478,TESSy COVID-19
Italy,IT,2020-W22,national,IT,Italy,2854,92915,59030133,157.40266077326982,3.0716246031318946,TESSy COVID-19
Italy,IT,2020-W23,national,IT,Italy,1857,NA,59030133,NA,NA,NA
Italy,IT,2020-W24,national,IT,Italy,2163,NA,59030133,NA,NA,NA
Italy,IT,2020-W25,national,IT,Italy,1609,NA,59030133,NA,NA,NA
Italy,IT,2020-W26,national,IT,Italy,1416,NA,59030133,NA,NA,NA
Italy,IT,2020-W27,national,IT,Italy,1467,NA,59030133,NA,NA,NA
Italy,IT,2020-W28,national,IT,Italy,1457,NA,59030133,NA,NA,NA
Italy,IT,2020-W29,national,IT,Italy,1507,NA,59030133,NA,NA,NA
Italy,IT,2020-W30,national,IT,Italy,1758,NA,59030133,NA,NA,NA
Italy,IT,2020-W31,national,IT,Italy,2214,NA,59030133,NA,NA,NA
Italy,IT,2020-W32,national,IT,Italy,2769,NA,59030133,NA,NA,NA
Italy,IT,2020-W33,national,IT,Italy,3479,NA,59030133,NA,NA,NA
Italy,IT,2020-W34,national,IT,Italy,7078,NA,59030133,NA,NA,NA
Italy,IT,2020-W35,national,IT,Italy,9456,NA,59030133,NA,NA,NA
Italy,IT,2020-W36,national,IT,Italy,9458,NA,59030133,NA,NA,NA
Italy,IT,2020-W37,national,IT,Italy,9901,NA,59030133,NA,NA,NA
Italy,IT,2020-W38,national,IT,Italy,10797,614696,59030133,1041.3257920323506,1.7564779988807475,TESSy COVID-19
Italy,IT,2020-W39,national,IT,Italy,12492,654250,59030133,1108.3322478707612,1.9093618647306076,TESSy COVID-19
Italy,IT,2020-W40,national,IT,Italy,18018,697041,59030133,1180.822343734174,2.5849268550917377,TESSy COVID-19
Italy,IT,2020-W41,national,IT,Italy,37836,780608,59030133,1322.3890246020621,4.846991063,TESSy COVID-19
Italy,IT,2020-W42,national,IT,Italy,75988,975869,59030133,1653.1709322084705,7.786700878908952,TESSy COVID-19
Italy,IT,2020-W43,national,IT,Italy,142480,1113420,59030133,1886.1892111948994,12.796608647231054,TESSy COVID-19
Italy,IT,2020-W44,national,IT,Italy,203698,1313916,59030133,2225.839470834328,15.50312197,TESSy COVID-19
Italy,IT,2020-W45,national,IT,Italy,244635,1406795,59030133,2383.1811458056513,17.389527258769046,TESSy COVID-19
Italy,IT,2020-W46,national,IT,Italy,243332,1503673,59030133,2547.297326943173,16.182507765983694,TESSy COVID-19
Italy,IT,2020-W47,national,IT,Italy,214482,1510190,59030133,2558.337451145502,14.202318913514194,TESSy COVID-19
Italy,IT,2020-W48,national,IT,Italy,162556,1425999,59030133,2415.7136830438785,11.39944698418442,TESSy COVID-19
Italy,IT,2020-W49,national,IT,Italy,130124,1317771,59030133,2232.370033792741,9.874553317685699,TESSy COVID-19
Italy,IT,2020-W50,national,IT,Italy,108202,1090062,59030133,1846.6195900320943,9.926224379897658,TESSy COVID-19
Italy,IT,2020-W51,national,IT,Italy,106966,1146229,59030133,1941.7692994186546,9.331992123737926,TESSy COVID-19
Italy,IT,2020-W52,national,IT,Italy,92522,917012,59030133,1553.4642281764807,10.089508098040156,TESSy COVID-19
Italy,IT,2020-W53,national,IT,Italy,117304,880142,59030133,1491.0046026831753,13.327849369760788,TESSy COVID-19
Italy,IT,2021-W01,national,IT,Italy,122579,965114,59030133,1634.9514238770223,12.700986619197318,TESSy COVID-19
Italy,IT,2021-W02,national,IT,Italy,94309,1315299,59030133,2228.182342059097,7.170156747629246,TESSy COVID-19
Italy,IT,2021-W03,national,IT,Italy,85234,1511132,59030133,2559.933246,5.640407323781113,TESSy COVID-19
Italy,IT,2021-W04,national,IT,Italy,82922,1732691,59030133,2935.2652822245886,4.785735021420438,TESSy COVID-19
Italy,IT,2021-W05,national,IT,Italy,83534,1696000,59030133,2873.1088916909607,4.925353773584906,TESSy COVID-19
Italy,IT,2021-W06,national,IT,Italy,83500,1805855,59030133,3059.2087603800587,4.623848537119536,TESSy COVID-19
Italy,IT,2021-W07,national,IT,Italy,90003,1890358,59030133,3202.3610720985503,4.761161642397895,TESSy COVID-19
Italy,IT,2021-W08,national,IT,Italy,121740,2073948,59030133,3513.3717215239885,5.869963952808845,TESSy COVID-19
Italy,IT,2021-W09,national,IT,Italy,142933,2209958,59030133,3743.779469377106,6.467679476,TESSy COVID-19
Italy,IT,2021-W10,national,IT,Italy,156252,2280459,59030133,3863.2116922386062,6.851778523534078,TESSy COVID-19
Italy,IT,2021-W11,national,IT,Italy,149592,2267599,59030133,3841.426208543355,6.596933584818127,TESSy COVID-19
Italy,IT,2021-W12,national,IT,Italy,144675,2202390,59030133,3730.958898567957,6.569000040864697,TESSy COVID-19
Italy,IT,2021-W13,national,IT,Italy,131772,2106750,59030133,3568.9399513973653,6.254752580989676,TESSy COVID-19
Italy,IT,2021-W14,national,IT,Italy,100977,1854823,59030133,3142.163003427419,5.444023499816424,TESSy COVID-19
Italy,IT,2021-W15,national,IT,Italy,98032,2039578,59030133,3455.1472211658406,4.8064844786519565,TESSy COVID-19
Italy,IT,2021-W16,national,IT,Italy,91510,2031573,59030133,3441.586350483066,4.504391424772824,TESSy COVID-19
Italy,IT,2021-W17,national,IT,Italy,78167,1988809,59030133,3369.141993971113,3.930342229947672,TESSy COVID-19
Italy,IT,2021-W18,national,IT,Italy,63860,1982198,59030133,3357.942629063702,3.221676139316052,TESSy COVID-19
Italy,IT,2021-W19,national,IT,Italy,44506,1805643,59030133,3058.8496217685974,2.4648283187761924,TESSy COVID-19
Italy,IT,2021-W20,national,IT,Italy,30582,1655819,59030133,2805.0402664686526,1.8469410001938618,TESSy COVID-19
Italy,IT,2021-W21,national,IT,Italy,22480,1526792,59030133,2586.462070143057,1.4723682073262108,TESSy COVID-19
Italy,IT,2021-W22,national,IT,Italy,16148,1242229,59030133,2104.3981046087088,1.2999213510552403,TESSy COVID-19
Italy,IT,2021-W23,national,IT,Italy,11614,1277054,59030133,2163.3933977414554,0.9094368758094803,TESSy COVID-19
Italy,IT,2021-W24,national,IT,Italy,7440,1312256,59030133,2223.027347744583,0.5669625438938743,TESSy COVID-19
Italy,IT,2021-W25,national,IT,Italy,5299,1216281,59030133,2060.4408938058805,0.43567234874177924,TESSy COVID-19
Italy,IT,2021-W26,national,IT,Italy,5672,1208991,59030133,2048.091268911761,0.4691515486881209,TESSy COVID-19
Italy,IT,2021-W27,national,IT,Italy,8857,1168575,59030133,1979.6245419267477,0.7579316689129924,TESSy COVID-19
Italy,IT,2021-W28,national,IT,Italy,18924,1283303,59030133,2173.9795165292953,1.4746322575416717,TESSy COVID-19
Italy,IT,2021-W29,national,IT,Italy,31380,1435886,59030133,2432.4627559284004,2.1854102623745897,TESSy COVID-19
Italy,IT,2021-W30,national,IT,Italy,38506,1483506,59030133,2513.1334195028835,2.5956079719259644,TESSy COVID-19
Italy,IT,2021-W31,national,IT,Italy,42663,1462948,59030133,2478.3071384914547,2.9162348900986226,TESSy COVID-19
Italy,IT,2021-W32,national,IT,Italy,43299,1432000,59030133,2425.879677418311,3.0236731843575417,TESSy COVID-19
Italy,IT,2021-W33,national,IT,Italy,45459,1396461,59030133,2365.674832546964,3.255300362845794,TESSy COVID-19
Italy,IT,2021-W34,national,IT,Italy,46186,1614909,59030133,2735.7366787569326,2.8599753918022626,TESSy COVID-19
Italy,IT,2021-W35,national,IT,Italy,40099,1901730,59030133,3221.625809313355,2.108553790496022,TESSy COVID-19
Italy,IT,2021-W36,national,IT,Italy,33114,1933833,59030133,3276.0098981989418,1.7123505494011118,TESSy COVID-19
Italy,IT,2021-W37,national,IT,Italy,28982,1966654,59030133,3331.6103150233457,1.4736705083863253,TESSy COVID-19
Italy,IT,2021-W38,national,IT,Italy,23758,1978362,59030133,3351.444253056316,1.2008924554757927,TESSy COVID-19
Italy,IT,2021-W39,national,IT,Italy,20979,2002115,59030133,3391.683023990476,1.0478419071831537,TESSy COVID-19
Italy,IT,2021-W40,national,IT,Italy,18117,1930204,59030133,3269.862190552747,0.9386054531023664,TESSy COVID-19
Italy,IT,2021-W41,national,IT,Italy,18030,2393249,59030133,4054.2835978363796,0.7533691646794797,TESSy COVID-19
Italy,IT,2021-W42,national,IT,Italy,25557,3324669,59030133,5632.1556991918005,0.7687081029720553,TESSy COVID-19
Italy,IT,2021-W43,national,IT,Italy,32343,3202869,59030133,5425.820403,1.0098133891832604,TESSy COVID-19
Italy,IT,2021-W44,national,IT,Italy,39109,3087166,59030133,5229.813729201661,1.2668253019112028,TESSy COVID-19
Italy,IT,2021-W45,national,IT,Italy,54138,3463133,59030133,5866.720645877589,1.5632665566121775,TESSy COVID-19
Italy,IT,2021-W46,national,IT,Italy,69468,3697483,59030133,6263.721276047269,1.878791599582743,TESSy COVID-19
Italy,IT,2021-W47,national,IT,Italy,86757,3836023,59030133,6498.4149705371665,2.2616392028932046,TESSy COVID-19
Italy,IT,2021-W48,national,IT,Italy,105116,3999354,59030133,6775.105859917341,2.628324474402616,TESSy COVID-19
Italy,IT,2021-W49,national,IT,Italy,123981,3657401,59030133,6195.820361780313,3.3898661918668473,TESSy COVID-19
Italy,IT,2021-W50,national,IT,Italy,174034,4376218,59030133,7413.532339491764,3.976812855301084,TESSy COVID-19
Italy,IT,2021-W51,national,IT,Italy,297551,4986419,59030133,8447.243376531102,5.967228185196631,TESSy COVID-19
Italy,IT,2021-W52,national,IT,Italy,828407,6192041,59030133,10489.627390810723,13.378577435130032,TESSy COVID-19
Italy,IT,2022-W01,national,IT,Italy,1224884,6611935,59030133,11200.948844211482,18.52534847968106,TESSy COVID-19
Italy,IT,2022-W02,national,IT,Italy,1217593,7638066,59030133,12939.26612023727,15.941116507765186,TESSy COVID-19
Italy,IT,2022-W03,national,IT,Italy,1173543,7409388,59030133,12551.874141974235,15.838595576314805,TESSy COVID-19
Italy,IT,2022-W04,national,IT,Italy,940194,6946828,59030133,11768.274348966823,13.534148247228806,TESSy COVID-19
Italy,IT,2022-W05,national,IT,Italy,668822,6023076,59030133,10203.392223425957,11.104326095171304,TESSy COVID-19
Italy,IT,2022-W06,national,IT,Italy,462678,4522069,59030133,7660.611233926917,10.231555511426297,TESSy COVID-19
Italy,IT,2022-W07,national,IT,Italy,357843,3447950,59030133,5840.999883906749,10.378427761423454,TESSy COVID-19
Italy,IT,2022-W08,national,IT,Italy,286220,2991358,59030133,5067.510181621986,9.568229546580516,TESSy COVID-19
Italy,IT,2022-W09,national,IT,Italy,274726,2642537,59030133,4476.589947713654,10.396297194703424,TESSy COVID-19
Italy,IT,2022-W10,national,IT,Italy,366439,2780213,59030133,4709.819983,13.18024913918466,TESSy COVID-19
Italy,IT,2022-W11,national,IT,Italy,503452,3151885,59030133,5339.450954650568,15.97304470182129,TESSy COVID-19
Italy,IT,2022-W12,national,IT,Italy,505591,3311639,59030133,5610.082226987359,15.267092820201718,TESSy COVID-19
Italy,IT,2022-W13,national,IT,Italy,494349,3240001,59030133,5488.723869214389,15.257680476024545,TESSy COVID-19
Italy,IT,2022-W14,national,IT,Italy,449313,4135788,59030133,7006.231884993381,10.864023978018215,TESSy COVID-19
Italy,IT,2022-W15,national,IT,Italy,415055,2770358,59030133,4693.125119674049,14.98199871641138,TESSy COVID-19
Italy,IT,2022-W16,national,IT,Italy,438337,2521554,59030133,4271.638690022942,17.383605506762894,TESSy COVID-19
Italy,IT,2022-W17,national,IT,Italy,361863,2369443,59030133,4013.9550422493544,15.272070271367575,TESSy COVID-19
Italy,IT,2022-W18,national,IT,Italy,297324,2007367,59030133,3400.580174874415,14.811641319200724,TESSy COVID-19
Italy,IT,2022-W19,national,IT,Italy,258668,1785016,59030133,3023.9064513034386,14.491074589807598,TESSy COVID-19
Italy,IT,2022-W20,national,IT,Italy,187934,1579228,59030133,2675.2912787779082,11.900371573958921,TESSy COVID-19
Italy,IT,2022-W21,national,IT,Italy,139453,1353911,59030133,2293.593003,10.300012334636472,TESSy COVID-19
Italy,IT,2022-W22,national,IT,Italy,119640,1078784,59030133,1827.514093522371,11.090264594209778,TESSy COVID-19
Italy,IT,2022-W23,national,IT,Italy,152608,1160749,59030133,1966.3669062036502,13.147372946261422,TESSy COVID-19
Italy,IT,2022-W24,national,IT,Italy,239121,1232380,59030133,2087.7134056262416,19.403187328583716,TESSy COVID-19
Italy,IT,2022-W25,national,IT,Italy,371162,1554587,59030133,2633.548191,23.875280058304874,TESSy COVID-19
Italy,IT,2022-W26,national,IT,Italy,555801,1988512,59030133,3368.638861105056,27.95059823626913,TESSy COVID-19
Italy,IT,2022-W27,national,IT,Italy,689115,NA,59030133,NA,NA,NA
Italy,IT,2022-W28,national,IT,Italy,664554,NA,59030133,NA,NA,NA
Italy,IT,2022-W29,national,IT,Italy,509929,NA,59030133,NA,NA,NA
Italy,IT,2022-W30,national,IT,Italy,378360,NA,59030133,NA,NA,NA
Italy,IT,2022-W31,national,IT,Italy,267265,NA,59030133,NA,NA,NA
Italy,IT,2022-W32,national,IT,Italy,183795,NA,59030133,NA,NA,NA
Italy,IT,2022-W33,national,IT,Italy,151522,NA,59030133,NA,NA,NA
Italy,IT,2022-W34,national,IT,Italy,155257,NA,59030133,NA,NA,NA
Italy,IT,2022-W35,national,IT,Italy,130590,NA,59030133,NA,NA,NA
Italy,IT,2022-W36,national,IT,Italy,110078,NA,59030133,NA,NA,NA
